"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"311",21,"NADS_IMPAIR_1_20220502120826.daq",3,"Gravel",4,0,0.112170638602925,0.586973215324775,0.3008561460723,0.683918663147677,0.219565255939352,0.0436906946260931
"312",22,"NADS_IMPAIR_2_20220430115631.daq",3,"Gravel",4,0,0.0946214754382741,0.708990668789101,0.196387855772625,1.58592007255291,0.519894036770358,0.0352628727482215
"313",23,"NADS_IMPAIR_1_20220528120617.daq",3,"Gravel",4,0,0.141597506620047,0.540636558517087,0.317765934862866,3.89415659510693,0.742930748117328,0.0440459815028875
"314",24,"NADS_IMPAIR_2_20220506120353.daq",3,"Gravel",4,0,0.119127278364569,0.676177168547625,0.204695553087807,-0.460249170334494,-0.126488391148656,0.0324892774169175
"315",25,"NADS_IMPAIR_3_20220523120350.daq",3,"Gravel",4,0,1,0,0,1.02201605896715,0.61273798837688,0.107876666504954
"316",26,"NADS_IMPAIR_1_20220525121345.daq",3,"Gravel",4,0,1,0,0,0.374994447133661,0.196644409663837,0.0838883356912567
"317",27,"NADS_IMPAIR_1_20220522121743.daq",3,"Gravel",4,0,0.207910613926602,0.295417579242916,0.496671806830482,2.1869588582339,0.414965352705054,0.0586650200432624
"318",1004,"NADS_IMPAIR_1_20220708121035.daq",3,"Gravel",4,0,0.10973371803199,0.708553299145928,0.181712982822082,3.2382663247019,1.07203465595248,0.0398622611352492
"319",1007,"NADS_IMPAIR_3_20220529124229.daq",3,"Gravel",4,0,0.104949038948453,0.409598591284744,0.485452369766803,1.09462793868867,0.289147475572903,0.0595598803573999
"320",1008,"NADS_IMPAIR_2_20220530165442.daq",3,"Gravel",4,0,0.13545654656949,0.5395762950068,0.32496715842371,3.20506849950344,0.657913951091055,0.0413458894210463
"321",1028,"NADS_IMPAIR_1_20220712174726.daq",3,"Gravel",4,0,0.119128925582876,0.670500198941159,0.210370875475964,0.194681285788081,0.0538216906008062,0.0380104348747788
"322",1029,"NADS_IMPAIR_2_20220709172213.daq",3,"Gravel",4,0,1,0,0,1.15957839792364,0.378387695417188,0.136406343691686
"323",1030,"NADS_IMPAIR_2_20220710173240.daq",3,"Gravel",4,0,0.545196430198303,0.454803569801697,0,1.1491233274226,0.463365107298384,0.152707473157383
"324",2012,"NADS_IMPAIR_3_20220709120859.daq",3,"Gravel",4,0,0.115585751835947,0.652842752619546,0.231571495544507,2.63145862505358,0.826479681174028,0.0373750193525876
"325",2020,"NADS_IMPAIR_1_20220712120721.daq",3,"Gravel",4,0,0.161268910308269,0.467154294977987,0.371576794713744,2.21670673901778,0.384451949900932,0.0370960031721545
"326",1,"NADS_IMPAIR_2_20220526174012.daq",3,"RuralStr",4,0,0.0173022292601921,0.0271043215708984,0.95559344916891,0.0334495614249946,0.0865062072006149,0.00147907101803216
"327",2,"NADS_IMPAIR_3_20220403131223.daq",3,"RuralStr",4,0,0.0120297104731099,0.0314033663044014,0.956566923222489,-0.0634728270364072,0.161250591877936,0.00130558317544413
"328",5,"NADS_IMPAIR_3_20220429121125.daq",3,"RuralStr",4,0,0.0100541461980235,0.0184923848067695,0.971453468995207,0.0615650526187268,0.187472393189914,0.000868135354034976
"329",6,"NADS_IMPAIR_2_20220507172308.daq",3,"RuralStr",4,0,0.0279490448429988,0.0198459517088018,0.952205003448199,0.0149351719973287,0.131723294433561,0.00193955247738018
"330",9,"NADS_IMPAIR_3_20220506172834.daq",3,"RuralStr",4,0,0.0337481796439586,0,0.966251820356041,-0.0264346886143784,0.0561417422003227,0.00315403608385342
"331",10,"NADS_IMPAIR_1_20220330121622.daq",3,"RuralStr",4,0,0.0399363588840629,0.0121817101117251,0.947881931004212,-0.170085867974818,0.229863964536275,0.00323495489306191
"332",11,"NADS_IMPAIR_2_20220507115210.daq",3,"RuralStr",4,0,0.0161727166881821,0.0104209579220615,0.973406325389756,-0.0405946154849573,0.135638885037602,0.00138511685386057
"333",13,"NADS_IMPAIR_1_20220504130820.daq",3,"RuralStr",4,0,0.690532731010843,0.0224180845793723,0.287049184409785,-9.08556783578149,45.0781202286763,0.0018786219785476
"334",14,"NADS_IMPAIR_3_20220410120635.daq",3,"RuralStr",4,0,0.0172089971519193,0.0106926245401642,0.972098378307917,0.131318780701834,0.119672598533522,0.00111250396199409
"335",15,"NADS_IMPAIR_1_20220527172725.daq",3,"RuralStr",4,0,0.816179261573501,0.0789385206159095,0.10488221781059,-9.10766306689033,50.7421161176205,0.00219603297685932
"336",16,"NADS_IMPAIR_3_20220415125000.daq",3,"RuralStr",4,0,0.0196684505922161,0.0243172271289267,0.956014322278857,0.0390224490506101,0.0475489647317809,0.00243067528566968
"337",17,"NADS_IMPAIR_3_20220511115732.daq",3,"RuralStr",4,0,0.0146118423192346,0.00809012289439198,0.977298034786373,-0.0705456742936851,0.103628103431349,0.00127106925646693
"338",18,"NADS_IMPAIR_2_20220411120847.daq",3,"RuralStr",4,0,0.0165531936674718,0.0157600410853871,0.967686765247141,-0.0582207060408079,0.123266393367582,0.00212077252680341
"339",19,"NADS_IMPAIR_3_20220430174102.daq",3,"RuralStr",4,0,0.0138346255254701,0.0249298415773697,0.96123553289716,-0.0163472995847318,0.181329866348299,0.00140037714876544
"340",21,"NADS_IMPAIR_1_20220502120826.daq",3,"RuralStr",4,0,0.665020553292327,0,0.334979446707673,-7.7826399986453,-100.162334388765,0.000633894381428169
"341",22,"NADS_IMPAIR_2_20220430115631.daq",3,"RuralStr",4,0,0.0167646978352393,0.0128906064333861,0.970344695731375,-0.0756617800712253,0.151588344229108,0.00134531983976146
"342",23,"NADS_IMPAIR_1_20220528120617.daq",3,"RuralStr",4,0,0.022288615954045,0.013188976316312,0.964522407729643,0.0212468035700383,0.0514002284994685,0.00236120068876782
"343",24,"NADS_IMPAIR_2_20220506120353.daq",3,"RuralStr",4,0,0.0155807568554822,0.0138915189084241,0.970527724236094,0.102560961436082,0.146337693678797,0.00151120807722239
"344",25,"NADS_IMPAIR_3_20220523120350.daq",3,"RuralStr",4,0,0.0217386848870254,0.0308827902916797,0.947378524821295,0.0578660360646643,0.108635587845906,0.00209651158619621
"345",26,"NADS_IMPAIR_1_20220525121345.daq",3,"RuralStr",4,0,0.0169410614622932,0.0232589228530043,0.959800015684703,0.0162269353832986,0.119846300259647,0.00108152813412108
"346",27,"NADS_IMPAIR_1_20220522121743.daq",3,"RuralStr",4,0,0.132502205718942,0.17683302808535,0.690664766195708,-0.210203534109395,0.31857030159384,0.0429213564167504
"347",1004,"NADS_IMPAIR_1_20220708121035.daq",3,"RuralStr",4,0,0.0155058378667077,0.0145951599934713,0.969899002139821,0.0525142585547017,0.13417890288147,0.00157534732074454
"348",1007,"NADS_IMPAIR_3_20220529124229.daq",3,"RuralStr",4,0,0.0440442789836485,0.124604448186319,0.831351272830033,-0.0701654265075389,0.137493017819897,0.0195586449626673
"349",1008,"NADS_IMPAIR_2_20220530165442.daq",3,"RuralStr",4,0,1,0,0,-8.00078299276442,-9.18824012083506,0.0126309687780426
"350",1028,"NADS_IMPAIR_1_20220712174726.daq",3,"RuralStr",4,0,0.0169238610328044,0.010166721202832,0.972909417764364,-0.1640807521344,0.170233976609073,0.00240384088916908
"351",1029,"NADS_IMPAIR_2_20220709172213.daq",3,"RuralStr",4,0,0.012635852433596,0.0181223536330906,0.969241793933313,0.00503947397002567,0.205873606987568,0.000913699709600299
"352",1030,"NADS_IMPAIR_2_20220710173240.daq",3,"RuralStr",4,0,0.018418733257562,0.0288466474004865,0.952734619341951,0.0405914457721789,0.171378447747517,0.00283640905354902
"353",2012,"NADS_IMPAIR_3_20220709120859.daq",3,"RuralStr",4,0,0.0226140471180923,0.0155938299059747,0.961792122975933,-0.0214570472447367,0.162713694628722,0.00291494259853041
"354",2020,"NADS_IMPAIR_1_20220712120721.daq",3,"RuralStr",4,0,0.90143705944156,0.0576048932850847,0.040958047273355,-7.93100200959794,-6.26408861461773,0.0174895405777203
